id,amenity,name,lat,lon
6196909157,bicycle_parking,,42.3989396,-71.0737898
6196909158,bench,,42.3972876,-71.0741891
6196909159,waste_basket,,42.3973072,-71.0741919
6196909160,bicycle_parking,,42.3972281,-71.0742033
6268416655,cafe,Flour Bakery + Cafe,42.3731187,-71.1226685
6294759242,post_box,,42.3788163,-71.1203924
6294760204,post_box,,42.3879649,-71.1194965
6296785285,post_box,,42.3776694,-71.1232724
6297612549,bicycle_parking,,42.3748616,-71.1102514
6297612566,bicycle_parking,,42.3738143,-71.1108738
6297612567,bicycle_parking,,42.3768379,-71.0910163
6297612568,bicycle_parking,,42.380966,-71.0970916
6297995250,bicycle_parking,,42.3794724,-71.1153255
6297995251,bicycle_parking,,42.3795657,-71.1152338
6297995252,bicycle_parking,,42.3796582,-71.1152743
6297995253,bicycle_parking,,42.379068,-71.1151722
6297995278,bicycle_parking,,42.3772083,-71.1146165
6343831765,restaurant,Armando's Pizza & Subs,42.3823305,-71.1313413
6346030545,bicycle_parking,,42.377615,-71.122186
6346030546,bicycle_parking,,42.3772747,-71.1214608
6346607777,post_box,,42.3810253,-71.1287811
6347873501,restaurant,Ten Seconds Yunnan Rice Noodle,42.3549918,-71.1343062
6347880914,restaurant,Amelia's Taqueria,42.3530456,-71.1336434
6355521985,post_box,,42.3787213,-71.124536
6355522532,post_box,,42.3777807,-71.122491
6355525966,bicycle_parking,,42.3774932,-71.1218498
6357125397,post_box,,42.3790304,-71.1270196
6359627646,bicycle_parking,,42.3650988,-71.0898258
6364027074,post_box,,42.3677621,-71.0972599
6364068042,post_box,,42.3726631,-71.1096359
6366502750,post_box,,42.3659214,-71.0925919
6431850886,restaurant,Mr. Bartley’s Gourmet Burgers,42.3724808,-71.1161415
6444657427,public_bookcase,Little Free Library,42.3859298,-71.1046957
6444677083,public_bookcase,,42.3941945,-71.1041781
6444677084,public_bookcase,Little Free Library,42.3893442,-71.1069944
6444680785,public_bookcase,Little Free Library,42.3874206,-71.1089309
6468179886,restaurant,The Paramount,42.3573139,-71.0702328
6473256329,clinic,Union Square Family Health,42.3807899,-71.0980761
6486177741,bicycle_parking,,42.3651418,-71.1587198
6486177742,bench,,42.3651579,-71.1586852
6539440268,waste_basket,,42.3732991,-71.0969217
6539446339,waste_basket,,42.369253,-71.1107931
6539938635,cafe,Kendall Kitchen,42.3660059,-71.0920952
6542984855,veterinary,Porter Square Veterinarian,42.3937643,-71.1200669
6546368133,waste_basket,,42.3568185,-71.064105
6546380738,waste_basket,,42.3664534,-71.0818916
6546384418,waste_basket,,42.368001,-71.0660341
6546384459,waste_basket,,42.3666041,-71.1028647
6546388493,waste_basket,,42.353177,-71.0652612
6546391718,waste_basket,,42.3553261,-71.0685657
6558964520,waste_basket,,42.3554296,-71.0676693
6564760660,waste_basket,,42.3645288,-71.1143109
6564761612,waste_basket,,42.3551954,-71.0686192
6564767014,waste_basket,,42.3627773,-71.0841411
6569503214,bench,,42.39425,-71.0723122
6569503215,bench,,42.394085,-71.0725332
6570535090,waste_basket,,42.3949956,-71.06742
6570535091,waste_basket,,42.3948508,-71.0674136
6570535092,waste_basket,,42.3948916,-71.0676173
6570535093,waste_basket,,42.3946989,-71.0680226
6570535095,bicycle_parking,,42.3941061,-71.0688397
6573364281,bicycle_repair_station,,42.3819585,-71.1253267
6574812149,ferry_terminal,Encore Boston Harbor Ferry Landing,42.3939181,-71.0707033
6574812179,bicycle_parking,,42.3951095,-71.0681124
6574812180,parking,,42.3952531,-71.0680074
6597702357,waste_basket,,42.3539995,-71.0653765
6597703821,waste_basket,,42.3552371,-71.1132339
6597724165,waste_basket,,42.366468,-71.1129403
6597736397,waste_basket,,42.3740849,-71.1214956
6597742555,waste_basket,,42.3583902,-71.0705389
6597743783,waste_basket,,42.3649633,-71.115508
6597795149,waste_basket,,42.3529157,-71.0672768
6615082487,charging_station,Tesla Supercharger,42.3682639,-71.0772071
6638847366,bench,,42.3708292,-71.1242301
6638875248,bench,,42.3705842,-71.124102
6638892621,bench,,42.3700424,-71.1238535
6638901406,bench,,42.3703667,-71.1240216
6638908508,bicycle_parking,,42.3713225,-71.122816
6644967157,waste_basket,,42.3620338,-71.1146133
6652463145,fountain,,42.3649334,-71.0986502
6666302084,restaurant,Desfina,42.3675768,-71.0810691
6678051555,bench,,42.3724841,-71.1218794
6678051556,device_charging_station,,42.3724925,-71.121874
6708586108,bar,Somerville Brewing Company,42.3748311,-71.0892453
6745696203,bench,,42.3820562,-71.1451911
6745696204,bench,,42.3820792,-71.1451856
6745696205,bench,,42.3821018,-71.145191
6745696206,bench,,42.3821381,-71.1452267
6745696207,bench,,42.382148,-71.1452435
6745696208,drinking_water,,42.382052,-71.1451951
6745696329,bicycle_rental,Fresh Pond Reservation,42.3832378,-71.1428838
6751539487,restaurant,Glass House,42.363348,-71.0816653
6754014985,cafe,Blue Bottle,42.3634784,-71.0876196
6762228128,post_box,,42.3957277,-71.1322583
6766458274,waste_basket,,42.3644608,-71.1158674
6766576302,waste_basket,,42.3604084,-71.0709232
6766622889,waste_basket,,42.3559492,-71.0696155
6766811366,waste_basket,,42.3535565,-71.0647787
6766887215,waste_basket,,42.3578859,-71.0704561
6766889152,waste_basket,,42.3544076,-71.0647835
6766910354,waste_basket,,42.3610248,-71.0695368
6780953632,waste_basket,,42.3560884,-71.1149259
6781732116,waste_basket,,42.3560696,-71.0691778
6795635867,waste_basket,,42.3676478,-71.1158977
6795695981,waste_basket,,42.3579933,-71.1148451
6800391623,post_box,,42.3898368,-71.1202655
6816271635,cafe,Kohi Coffee company,42.3567502,-71.1427038
6821379434,waste_basket,,42.3606997,-71.1019234
6831365085,waste_basket,,42.3563326,-71.1152312
6831526773,waste_basket,,42.3708077,-71.1137255
6833447390,waste_basket,,42.3563476,-71.0694096
6833462533,waste_basket,,42.3708885,-71.1157286
6833464262,waste_basket,,42.3860048,-71.1160015
6833496558,waste_basket,,42.3541341,-71.0660279
6835783427,waste_basket,,42.355679,-71.099881
6835786512,post_box,,42.3925549,-71.1251534
6835817324,waste_basket,,42.3606705,-71.095929
6848661980,cafe,Revival,42.3934579,-71.1205137
6848661981,restaurant,Dakzen,42.3933462,-71.1204542
6848671390,post_box,,42.3961247,-71.1212403
6848671391,post_box,,42.3951214,-71.1194325
6876715885,restaurant,Dumpling Daughter,42.3633827,-71.08817
6876718985,restaurant,CAVA,42.3631928,-71.0877761
6883962656,bicycle_rental,Blue Bikes - Washington St at Myrtle St - Somerville,42.3817667,-71.0838121
6883962657,bicycle_rental,Blue Bikes - Broadway St at Mt Pleasant St - Somerville,42.3861337,-71.0783652
6883962658,bicycle_rental,Blue Bikes - East Somerville Library - Somerville,42.3878786,-71.0838215
6883962659,bicycle_rental,Blue Bikes - Foss Park - Somerville,42.3910358,-71.0904134
6883962660,bicycle_rental,Blue Bikes - Edgerly Education Center - Somerville,42.3871566,-71.0870941
6900449256,waste_basket,,42.3658711,-71.0946922
6900492555,waste_basket,,42.3554594,-71.0969669
6900492737,waste_basket,,42.3528343,-71.0709211
6900525187,waste_basket,,42.361862,-71.1079284
6900531818,waste_basket,,42.3572753,-71.0701103
6900563634,waste_basket,,42.356247,-71.0648902
6900843071,bench,,42.3911077,-71.1540189
6900843072,bench,,42.3911121,-71.1540391
6900843073,bench,,42.3911161,-71.1540598
6900863765,bicycle_parking,,42.3913216,-71.1538834
6909965096,bench,,42.3977624,-71.1293415
6910121638,waste_basket,,42.3976901,-71.1296719
6918714383,waste_basket,,42.363378,-71.0980914
6918767636,waste_basket,,42.3623502,-71.0884749
6936050233,bench,,42.3840076,-71.1295261
6940324436,bench,,42.3611487,-71.107549
6940324437,drinking_water,,42.3612597,-71.1075631
6940324438,bench,,42.3611834,-71.107541
6942844297,waste_basket,,42.3573849,-71.1009026
6942857794,waste_basket,,42.3624198,-71.0705707
6942913498,waste_basket,,42.3589698,-71.0706516
6942924729,waste_basket,,42.3614114,-71.1083633
6942951533,waste_basket,,42.3567532,-71.0698262
6942966572,waste_basket,,42.3616467,-71.1077018
6943054890,waste_basket,,42.3564453,-71.0649751
6943084147,waste_basket,,42.3562304,-71.0696194
6943109324,waste_basket,,42.3613671,-71.1081307
6943941883,waste_basket,,42.3545554,-71.0659002
6967207560,bicycle_parking,,42.3866098,-71.1190742
6967207563,recycling,,42.386622,-71.1190765
6967207564,bicycle_parking,,42.3865683,-71.1190769
6967207569,waste_basket,,42.3866291,-71.1190743
6967207574,bicycle_parking,,42.3863524,-71.118944
6967762564,bicycle_parking,,42.3915636,-71.1233762
6969309085,bicycle_parking,,42.3610122,-71.0926124
6969309286,bicycle_parking,,42.3614219,-71.0965558
6969309287,bicycle_parking,,42.3619576,-71.0977135
6983396084,waste_basket,,42.3543714,-71.0650298
7018553122,bicycle_parking,,42.3673748,-71.1574505
7018553173,bench,,42.3664504,-71.1576993
7018553174,bench,,42.3665982,-71.157649
7018553175,bench,,42.3666153,-71.1576409
7018553176,bench,,42.3666243,-71.1576543
7018556405,bench,,42.3667446,-71.1576101
7018556406,bench,,42.3667196,-71.1576084
7018556407,bench,,42.3667001,-71.1576154
7018556410,bicycle_parking,,42.3668337,-71.157757
7018556532,bench,,42.3666319,-71.1570213
7018556533,bench,,42.3666225,-71.1570445
7018556534,bench,,42.3665799,-71.1570123
7018556535,bench,,42.3665695,-71.1570358
7018556541,bench,,42.3662524,-71.1575393
7018556542,bench,,42.3662091,-71.1575581
7021090933,restaurant,Stella's Pizza,42.370719,-71.1584779
7021090935,bicycle_parking,,42.3708024,-71.1583822
7021090937,restaurant,Cha Yen,42.3708018,-71.1583627
7021099092,fuel,Watertown Mutual,42.3708856,-71.1581381
7021099107,bench,,42.3710228,-71.1579403
7021099227,bicycle_parking,,42.3718442,-71.156784
7034496538,parking_entrance,,42.3647712,-71.120261
7048129865,bicycle_parking,,42.3707288,-71.1588969
7048129877,restaurant,Emilio's Homemade Italian Subs and Dinners,42.3711521,-71.1576609
7048129880,post_box,,42.3714236,-71.1575534
7058342682,waste_basket,,42.3684061,-71.1090119
7058389446,waste_basket,,42.3610499,-71.1298523
7058392210,waste_basket,,42.3587763,-71.0936561
7058428635,waste_basket,,42.3622661,-71.0850366
7058455410,waste_basket,,42.3625566,-71.114635
7058474453,waste_basket,,42.3531513,-71.067503
7070452200,parking_entrance,,42.3742887,-71.1323613
7070778938,parking_entrance,,42.374434,-71.1345337
7070788103,parking_entrance,,42.3744985,-71.1345259
7072027491,public_bookcase,Willoughby Little Free Library,42.3895577,-71.1013895
7072043566,bicycle_parking,,42.390685,-71.1017097
7072043567,bicycle_parking,,42.3906558,-71.1017107
7072043568,bicycle_parking,,42.3906306,-71.1017112
7075546309,waste_basket,,42.3554792,-71.0646146
7080527119,parking,,42.3748068,-71.1359481
7081069253,waste_basket,,42.3568557,-71.1044096
7081445890,waste_basket,,42.3545207,-71.0648811
7091021268,waste_basket,,42.3554178,-71.1111512
7091021872,waste_basket,,42.3870101,-71.0869215
7091024875,waste_basket,,42.3568196,-71.1041009
7091080527,waste_basket,,42.392678,-71.0834319
7091222411,waste_basket,,42.356911,-71.0699056
7091231652,waste_basket,,42.3537834,-71.0658733
7091256839,waste_basket,,42.3617912,-71.1140694
7091380363,waste_basket,,42.3548204,-71.0717502
7091392459,waste_basket,,42.3569313,-71.0968424
7100193710,bank,First Republic Bank,42.3740957,-71.1214228
7100193711,place_of_worship,Christian Science Reading Room,42.3744965,-71.1197884
7100193713,fast_food,&pizza,42.3735483,-71.11961
7100193716,cafe,Bluestone Lane,42.3734973,-71.1206843
7100193725,restaurant,Benedetto,42.3722276,-71.1229534
7100193726,restaurant,Hourly Oyster House,42.3728825,-71.1190991
7100193728,fast_food,Sweetgreen,42.3728716,-71.1200734
7100193729,restaurant,Tom's Bao Bao,42.3722612,-71.1209104
7100193731,restaurant,Parsnip,42.3724515,-71.1209476
7100193732,restaurant,Falafel Corner,42.3725199,-71.1215377
7100193733,restaurant,B.Good,42.3726784,-71.1213647
7100193736,bank,Eastern Bank,42.3734909,-71.1212614
7100193737,bar,Longfellow Bar,42.3736028,-71.1214022
7100193739,cafe,Pavement Coffeehouse,42.3729747,-71.1187857
7100193740,restaurant,Saloniki Greek,42.3728171,-71.1188514
7100193741,fast_food,Blackbird Doughnuts,42.3726081,-71.1184022
7100193742,cafe,Blue Bottle Coffee,42.3714835,-71.1168814
7100285256,fast_food,Dunkin',42.3717171,-71.1211329
7100285258,restaurant,Black Sheep Bagel Cafe,42.3718251,-71.120591
7100285259,cafe,Dado Tea,42.3741742,-71.1206849
7100285260,ice_cream,Lizzy's Homemade Ice Cream,42.3744873,-71.1201243
7100285261,ice_cream,Amorino,42.3720559,-71.1204194
7100285262,restaurant,Nine Tastes,42.3720202,-71.1204502
7100285263,restaurant,Orinoco: A Latin Kitchen,42.3717577,-71.1204234
7103333213,restaurant,Cafe Sushi,42.3706378,-71.1134151
7103333216,restaurant,The Cellar,42.3694035,-71.1110078
7103333217,restaurant,Cafe Anthony,42.3693024,-71.1107905
7105847796,restaurant,Forage,42.3790954,-71.1270837
7105847797,cafe,Sarah's Market & Cafe,42.3822695,-71.1309992
7105847798,cafe,Hi-Rise Bread Company,42.382499,-71.1313863
7105847799,restaurant,Trattoria Pulcinella,42.382745,-71.1307606
7105847807,restaurant,Talulla,42.383765,-71.1343438
7110645315,fast_food,Veggie Grill,42.3720183,-71.1208036
7110645317,restaurant,Bon Me,42.3727178,-71.118513
7110645318,restaurant,Whole Heart Provisions,42.3727832,-71.118741
7110645320,bank,Harvard University Employees Credit Union,42.3727634,-71.1211631
7110645322,fast_food,Dig,42.3722125,-71.1195269
7133640155,parking_entrance,,42.3951885,-71.1423338
7186981950,parking_entrance,,42.3913133,-71.0774116
7186981970,parking_entrance,,42.3905578,-71.0779536
7196009744,waste_basket,,42.3526361,-71.0667312
7196107423,waste_basket,,42.3535109,-71.0644148
7237446585,atm,,42.3611903,-71.0865311
7237484286,bench,,42.3598148,-71.0841395
7237484685,bench,,42.3590318,-71.0864967
7237509785,bench,,42.3651396,-71.0758322
7237522785,bench,,42.3652471,-71.0798313
7253703493,waste_basket,,42.3554445,-71.0719684
7276736540,waste_basket,,42.3532631,-71.0666134
7277029750,waste_basket,,42.3559812,-71.0659274
7277126438,waste_basket,,42.3718704,-71.0870042
7277233267,waste_basket,,42.3544574,-71.0648725
7277342865,waste_basket,,42.3541914,-71.065079
7316294022,waste_basket,,42.3541564,-71.0679251
7316377941,waste_basket,,42.3550239,-71.0660317
7317223807,waste_basket,,42.36045,-71.0707463
7317289097,waste_basket,,42.3692153,-71.0765719
7317293763,waste_basket,,42.3553021,-71.0664155
7319402264,waste_basket,,42.3610433,-71.0680788
7319939943,waste_basket,,42.3560528,-71.0665615
7319950281,waste_basket,,42.3532381,-71.0672253
7320034711,waste_basket,,42.3544216,-71.0654035
7320067938,waste_basket,,42.3553782,-71.0648298
7324305501,fountain,,42.3781072,-71.1003278
7399786065,vending_machine,,42.3649146,-71.119589
7472130098,parking_entrance,,42.3627836,-71.0640642
7472130099,parking_entrance,,42.3627419,-71.0640749
7472130101,parking_entrance,,42.3626987,-71.0640859
7472565808,restaurant,Opa Greek Yeeros,42.3950168,-71.1191468
7472565809,restaurant,Davis Square Hand Crafted Donuts & Bagels,42.394323,-71.120782
7475291500,car_sharing,Zipcar,42.3535221,-71.0779936
7475291501,car_sharing,Zipcar,42.3548193,-71.0732009
7487731107,dentist,Dental Arts of Boston,42.3540559,-71.0735259
7560376995,parking_entrance,,42.3667804,-71.075178
7560377031,parking_entrance,,42.3676094,-71.0751668
7560377034,parking_entrance,,42.3674154,-71.075276
7560377036,parking_entrance,,42.3671174,-71.0759141
7596321128,research_institute,Forsyth Institute,42.3636113,-71.0788471
7598963497,bench,,42.3528307,-71.0859958
7598963498,bench,,42.3528637,-71.0858799
7598963500,bench,,42.3529166,-71.0860843
7598963501,bench,,42.3529761,-71.0858867
7598963502,bench,,42.3529339,-71.0858661
7598963509,bench,,42.3554924,-71.0762667
7598963510,bench,,42.3555149,-71.0761868
7606370389,community_centre,Josephine A. Fiorentino Community Center,42.3622287,-71.138335
7619126126,restaurant,Upper Crust Pizzeria,42.3566667,-71.069916
7626645463,bench,,42.358873,-71.0869914
7626645464,bench,,42.3589155,-71.0868664
7626675262,post_office,United States Post Office,42.3958541,-71.1229312
7631024567,university,Jack C. Tang Center for Management Education,42.3606337,-71.0843631
7633098022,payment_terminal,,42.3611213,-71.0702807
7633579268,parking_entrance,,42.3620964,-71.0681276
7633579270,parking_entrance,,42.362092,-71.0683026
7633827419,payment_terminal,,42.361056,-71.0703139
7633827478,bicycle_parking,,42.3609559,-71.0705135
7633892891,parking_entrance,,42.3600397,-71.0709219
7640938817,parking_entrance,,42.3544219,-71.0766618
7650676428,college,Cambridge College,42.3813909,-71.0726639
7650719480,theatre,Edward M. Pickman Concert Hall,42.3786806,-71.1235882
7650719947,library,Moriarty Library,42.3864275,-71.1185743
7650719948,arts_centre,Maud Morgan Arts Center,42.3824003,-71.1177958
7658989492,pharmacy,CVS Pharmacy,42.3962563,-71.1227156
7659937373,charging_station,ChargePoint,42.3862574,-71.0784652
7659937375,charging_station,ChargePoint,42.4026287,-71.0809464
7662617741,bench,,42.3547833,-71.0794519
7662617742,bench,,42.3548079,-71.0793491
7662617743,bench,,42.3548405,-71.0792449
7662617744,bench,,42.3546431,-71.0799634
7662617745,bench,,42.3546737,-71.0798599
7662617746,bench,,42.3547023,-71.0797444
7662617748,bench,,42.3572301,-71.0742946
7662617749,bench,,42.3571427,-71.0742891
7662617750,bench,,42.3535388,-71.0851088
7668194508,loading_dock,,42.3932224,-71.0818992
7668194509,loading_dock,,42.3932044,-71.0820183
7678821308,bench,,42.355417,-71.0721093
7681505265,bench,,42.3549692,-71.0986867
7681505266,bench,,42.3550175,-71.0985408
7681505267,bench,,42.3551321,-71.0981529
7681508755,bench,,42.3554606,-71.0717591
7681508775,bench,,42.3538614,-71.0701436
7681508776,bench,,42.3538437,-71.0701527
7681508777,bench,,42.3538259,-71.0701651
7681520625,bench,,42.352699,-71.0698923
7681520626,bench,,42.3533748,-71.0686207
7681520632,bench,,42.3550737,-71.070622
7683105738,bicycle_parking,,42.3544837,-71.0800029
7683120739,parking_entrance,,42.3531199,-71.0714718
7683635663,parking_entrance,,42.3544198,-71.072405
7683635666,bench,,42.3549914,-71.0718478
7683635667,bench,,42.3552182,-71.071919
7683711498,bench,,42.3554056,-71.072069
7686490607,parking_entrance,,42.3609585,-71.0656905
7689268430,post_office,Somerville Winter Hill Branch Post Office,42.3924914,-71.0935452
7689983009,bench,Civil War Veterans' Bench,42.353579,-71.0718054
7689983010,bench,Charles Pagelson Howard Bench,42.3536107,-71.0719851
7690362223,fast_food,Dunkin',42.3535088,-71.1384522
7691800586,bench,,42.3528077,-71.0703385
7691800609,bench,,42.3540349,-71.0714268
7691800610,bench,,42.3554574,-71.0709535
7691800611,bench,,42.354371,-71.0715697
7693302972,bench,,42.3553463,-71.0720554
7693302976,bench,,42.3552905,-71.0717115
7693302983,bench,,42.3548959,-71.0714021
7693302984,bench,,42.3548042,-71.0713565
7693303001,bench,,42.3547696,-71.0715104
7693303021,bench,,42.3543488,-71.071327
7693303098,waste_basket,,42.3548115,-71.0710764
7693303099,waste_basket,,42.3547617,-71.0710211
7693303101,bench,,42.3549171,-71.0709572
7693303108,bench,,42.3544283,-71.070824
7693303124,bench,Good Will Hunting Bench,42.3543986,-71.0706913
7693303126,bench,,42.3543197,-71.0704418
7693303140,bench,,42.3536332,-71.0701163
7693303141,waste_basket,,42.3535664,-71.0700354
7693303192,bench,,42.3532533,-71.0703276
7693303193,waste_basket,,42.3532641,-71.0702092
7693303194,waste_basket,,42.3526697,-71.0703501
7693303195,drinking_water,,42.3529753,-71.0706253
7693303197,waste_basket,,42.3529854,-71.0706088
7693303206,bench,,42.352716,-71.0708587
7693303207,bench,,42.3526987,-71.0708501
7693303208,bench,,42.3527472,-71.0708039
7693303209,bench,,42.3526936,-71.0707784
7693303211,bench,,42.3526384,-71.070491
7693303212,bench,,42.3526361,-71.0702918
7693370586,bench,,42.3530077,-71.0856975
7693370587,bench,,42.3529608,-71.0856755
7693370588,bench,,42.3529137,-71.0856516
7693370589,bench,,42.3529283,-71.0856101
7693370590,bench,,42.3529735,-71.0856304
7693370591,bench,,42.3530192,-71.0856518
7693370592,bench,,42.3529451,-71.0855375
7693370595,bench,,42.3529938,-71.0855577
7693370596,bench,,42.3530363,-71.0855796
7695386011,bench,,42.3544478,-71.0696906
7697395724,waste_basket,,42.3537545,-71.0714088
7697444614,bench,,42.3536713,-71.0704268
7697567070,bench,,42.3546219,-71.0690142
7697567072,waste_basket,,42.354758,-71.0691898
7697578897,waste_basket,,42.3546828,-71.069418
7697578899,bench,,42.3547056,-71.0695574
7697578900,bench,,42.354721,-71.0695309
7697578902,bench,,42.3548707,-71.0693607
7697578903,bench,,42.3549579,-71.0694063
7697578904,bench,,42.3550243,-71.0694291
7697578905,bench,,42.3550976,-71.0694452
7697578906,bench,,42.355169,-71.0694316
7697578909,waste_basket,,42.3552872,-71.0693843
7697578911,waste_basket,,42.3559137,-71.0695338
7697578913,waste_basket,,42.3544882,-71.0686744
7697578948,bench,,42.3539338,-71.0690769
7697578949,bench,,42.3539182,-71.0690512
7697578950,bench,,42.3539027,-71.0690275
7697578951,bench,,42.3538871,-71.0690058
7697578997,waste_basket,,42.3525261,-71.0692256
7697739448,bench,,42.3559197,-71.0697133
7697739450,bench,,42.3530298,-71.0691441
7697739495,bench,,42.3557081,-71.0706499
7697739496,bench,,42.3558149,-71.0701951
7697739497,bench,,42.3557665,-71.0704124
7697739498,bench,,42.3555342,-71.0714508
7697739499,waste_basket,,42.3555253,-71.0714803
7697739502,bench,,42.3555965,-71.071177
7697739517,bench,,42.3527223,-71.0701631
7697739608,bench,,42.3532042,-71.0688389
7697739625,waste_basket,,42.3540054,-71.0695903
7697739626,bench,,42.3539677,-71.0694711
7697739642,bench,,42.3539876,-71.0694648
7697739660,bench,,42.3539676,-71.069272
7697739709,bench,,42.3526896,-71.0694164
7697739713,bench,,42.35265,-71.0695531
7697964375,bench,,42.3531196,-71.0710003
7697964377,bench,,42.3534813,-71.0711648
7697964378,bench,,42.3534325,-71.0709994
7700947706,bench,,42.355432,-71.0718881
7700966798,bench,,42.3547559,-71.0698157
7700966803,bench,,42.3551213,-71.0699373
7703190283,bench,,42.3551903,-71.0705469
7703198622,bench,,42.3554887,-71.071648
7703198643,bench,,42.3542171,-71.0713492
7707946309,payment_terminal,,42.3622649,-71.0719765
7707946310,payment_terminal,,42.3615995,-71.0711228
7707957874,bench,,42.3537966,-71.0687855
7708955773,bench,,42.3588293,-71.0731397
7708955774,bench,,42.358886,-71.0731193
7708955775,bench,,42.3594659,-71.0727863
7708955776,bench,,42.3597876,-71.0728029
7708955777,bench,,42.3597967,-71.0727781
7708955778,bench,,42.3598077,-71.0727558
7708957989,bench,,42.3596774,-71.0728908
7708958073,bench,,42.3649603,-71.0703321
7708958222,loading_dock,,42.3627857,-71.0697283
7708958225,loading_dock,,42.3630876,-71.0700273
7709042364,bench,,42.3575553,-71.0740779
7709042365,bench,,42.3575971,-71.0740926
7709042367,bench,,42.3576718,-71.0740344
7709055441,clock,Oliver Wendell Holmes Memorial,42.3542374,-71.0805403
7712030805,bench,,42.3538865,-71.0843798
7712030806,bench,,42.3539442,-71.084236
7712030807,bench,,42.3539834,-71.0840844
7712030813,bench,,42.3545767,-71.081783
7712030814,bench,,42.3545639,-71.0816826
7712030834,payment_terminal,,42.3593664,-71.0733954
7712234566,bench,,42.3525481,-71.0756308
7712234567,bench,,42.3525641,-71.0758672
7712234568,waste_basket,,42.3525858,-71.0755004
7712234569,bench,,42.3526961,-71.0753764
7712234570,bench,,42.3526973,-71.075072
7712234571,bench,,42.3528216,-71.0749062
7712234572,bench,,42.3527695,-71.0748022
7712234573,bench,,42.3528226,-71.0745978
7712234574,bench,,42.3529556,-71.0744142
7712234575,waste_basket,,42.3529937,-71.0742774
7712234576,bench,,42.3529651,-71.0740792
7712234580,bench,,42.3531349,-71.0737513
7712234581,bench,Henry C. Merwin Bench,42.3531423,-71.0734196
7712234582,bench,,42.3532589,-71.0732975
7712234583,waste_basket,,42.3532414,-71.0730466
7712234584,bench,,42.3532542,-71.0729968
7712296085,bench,,42.3533285,-71.0727285
7712296086,bench,,42.3534454,-71.0725897
7712296087,bench,,42.3534442,-71.0723023
7712296088,bench,,42.3535394,-71.0722439
7712296089,waste_basket,,42.35352,-71.0723275
7712296099,bench,,42.3561912,-71.0743041
7712296100,bench,,42.3561657,-71.0743276
7712296101,drinking_water,,42.3566295,-71.0745107
7712296116,bench,,42.3541693,-71.0808844
7713962847,bench,,42.353316,-71.0845027
7713962848,bench,,42.3532775,-71.0844075
7713962849,bench,,42.3532467,-71.0842901
7713962850,bench,,42.3537011,-71.0849448
7713979096,bench,,42.3528892,-71.0861466
7713979097,bench,,42.3528509,-71.0861261
7713979098,bench,,42.3528063,-71.0860981
7713979099,bench,,42.3528411,-71.086329
7713979100,bench,,42.3527489,-71.0862676
7713979101,bench,,42.3528567,-71.0862795
7713979102,bench,,42.3528084,-71.086252
7713979103,bench,,42.3528745,-71.0861953
7713979104,bench,,42.3527635,-71.0862225
7713979105,bench,,42.3528353,-71.0861724
7713979106,bench,,42.352791,-71.086149
7713979110,bench,,42.3529035,-71.0863927
7713979111,bench,,42.3529313,-71.0862948
7713979112,bench,,42.3531116,-71.085639
7713979113,bench,,42.3530804,-71.0857539
7713979116,bench,,42.3546704,-71.0796184
7713979117,bench,,42.3546962,-71.0795274
7713979118,bench,,42.3530163,-71.0861166
7713979119,bench,,42.3530593,-71.0859525
7713979120,bench,,42.3527964,-71.0862987
7713979134,bench,,42.3525618,-71.0872907
7713979136,bench,,42.3525444,-71.0871579
7713979137,bench,,42.3525894,-71.0871814
7715052728,waste_basket,,42.3544959,-71.0696832
7715206205,boat_rental,"Community Boating, Inc.",42.3598445,-71.0730584
7717471111,bench,,42.3546984,-71.0809828
7717471112,bench,,42.3547199,-71.08096
7717471113,bench,,42.3546759,-71.0809594
7722540582,bench,,42.3529921,-71.0857617
7722540583,bench,,42.3529437,-71.0857419
7722540584,bench,,42.3528948,-71.0857168
7722784245,bench,,42.3595539,-71.0731135
7722784246,bench,,42.3595346,-71.0729877
7722784247,bench,,42.3594322,-71.0729851
7722784249,bench,,42.3594558,-71.0731705
7722784278,bench,,42.3549731,-71.0784401
7723454828,bench,,42.3646878,-71.0715667
7723454829,bench,,42.3645685,-71.0713402
7723454830,bench,,42.3634682,-71.0725125
7723454831,bench,,42.3634156,-71.072525
7723454833,bench,,42.3632711,-71.072746
7723454837,bench,,42.3625358,-71.0730621
7723454838,bench,,42.362494,-71.0730673
7723454839,bench,,42.3624543,-71.073073
7723454840,bench,,42.3624169,-71.0730802
7725585265,bench,,42.354522,-71.1002544
7725585266,bench,,42.3545296,-71.1002283
7725585267,bench,,42.3548116,-71.0994618
7725585268,bench,,42.354821,-71.0994359
7725585269,bench,,42.3556979,-71.0965303
7725585270,bench,,42.3557315,-71.0964307
7725585271,bench,,42.356375,-71.094435
7725585280,bench,,42.3560464,-71.095416
7725588130,bench,,42.3556732,-71.0965508
7725588131,bench,,42.3557253,-71.0963952
7727514482,bench,,42.3565609,-71.0938912
7727514483,bench,,42.3565764,-71.0938489
7727561989,bench,,42.3534631,-71.1041259
7727561990,bench,,42.353474,-71.1040832
7727562029,bench,,42.3544452,-71.1008263
7727562030,bench,,42.3544526,-71.1007839
7727562040,bench,,42.3549972,-71.0985932
7727562041,bench,,42.3549851,-71.0986314
7727562051,bench,,42.3558781,-71.0959319
7727562052,bench,,42.3558908,-71.095892
